Time,signal,IKK,IKKa,NFkB,NFkBa,IkB,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11
457.962293,4.57962293,0.047762,0.952238,0.979393,0.020607,4.618909,0.000026,0.963864,1.015731,5.429787,0.000387,0.005455,0.00532,0.000519,3.491424,0.168514,3.659923
459.170206,4.59170206,0.047637,0.952363,0.979389,0.020611,4.618947,0.000026,0.961831,1.013493,5.429855,0.000387,0.005456,0.00532,0.000519,3.491424,0.168548,3.659923
460.378118,4.60378118,0.047513,0.952487,0.979384,0.020616,4.61903,0.000026,0.959805,1.011264,5.429922,0.000387,0.005457,0.005321,0.000519,3.491424,0.168587,3.659923
461.586031,4.61586031,0.047389,0.952611,0.979378,0.020622,4.619162,0.000026,0.957789,1.009045,5.429989,0.000387,0.005458,0.005321,0.000519,3.491424,0.16863,3.659923
461.586031,4.61586031,0.047389,0.952611,0.979378,0.020622,4.619162,0.000026,0.957789,1.009045,5.429989,0.000387,0.005458,0.005321,0.000519,3.491424,0.16863,3.659923
462.793943,4.62793943,0.047267,0.952733,0.979373,0.020627,4.619349,0.000026,0.955781,1.006836,5.430055,0.000387,0.005458,0.005321,0.000519,3.491424,0.168677,3.659923
464.001855,4.64001855,0.047144,0.952856,0.979367,0.020633,4.619594,0.000026,0.953781,1.004636,5.430121,0.000387,0.005459,0.005322,0.000519,3.491424,0.168726,3.659923
465.209768,4.65209768,0.047023,0.952977,0.97936,0.02064,4.619899,0.000025,0.951789,1.002445,5.430187,0.000387,0.00546,0.005322,0.000519,3.491424,0.168777,3.659923
466.41923,4.6641923,0.046902,0.953098,0.979354,0.020646,4.620267,0.000025,0.949803,1.000261,5.430253,0.000387,0.00546,0.005323,0.000519,3.491424,0.168829,3.659923
466.41923,4.6641923,0.046902,0.953098,0.979354,0.020646,4.620267,0.000025,0.949803,1.000261,5.430253,0.000387,0.00546,0.005323,0.000519,3.491424,0.168829,3.659923
467.628693,4.67628693,0.046781,0.953219,0.979348,0.020652,4.620699,0.000025,0.947826,0.998087,5.430318,0.000387,0.005461,0.005324,0.000519,3.491424,0.168882,3.659923
468.838155,4.68838155,0.046661,0.953339,0.979341,0.020659,4.621193,0.000025,0.945856,0.995921,5.430383,0.000387,0.005462,0.005324,0.000519,3.491424,0.168933,3.659923
470.047618,4.70047618,0.046542,0.953458,0.979335,0.020665,4.621749,0.000025,0.943895,0.993765,5.430447,0.000387,0.005462,0.005325,0.000519,3.491424,0.168984,3.659923
471.016909,4.71016909,0.046447,0.953553,0.97933,0.02067,4.622239,0.000025,0.942329,0.992044,5.430499,0.000387,0.005463,0.005326,0.000519,3.491424,0.169023,3.659923
471.986201,4.71986201,0.046352,0.953648,0.979326,0.020674,4.622765,0.000025,0.940768,0.990328,5.43055,0.000387,0.005463,0.005327,0.000519,3.491424,0.169061,3.659923
472.955492,4.72955492,0.046258,0.953742,0.979321,0.020679,4.623327,0.000025,0.939212,0.988618,5.430601,0.000387,0.005464,0.005327,0.000519,3.491424,0.169096,3.659923
473.924784,4.73924784,0.046164,0.953836,0.979317,0.020683,4.623923,0.000025,0.937661,0.986915,5.430652,0.000387,0.005464,0.005328,0.000519,3.491424,0.16913,3.659923
474.894075,4.74894075,0.04607,0.95393,0.979314,0.020686,4.62455,0.000025,0.936116,0.985216,5.430702,0.000387,0.005465,0.005329,0.000519,3.491424,0.169161,3.659923
475.863366,4.75863366,0.045977,0.954023,0.97931,0.02069,4.625206,0.000025,0.934575,0.983524,5.430753,0.000387,0.005466,0.00533,0.000519,3.491424,0.16919,3.659923
476.861834,4.76861834,0.045881,0.954119,0.979307,0.020693,4.62591,0.000025,0.932993,0.981786,5.430804,0.000387,0.005466,0.005331,0.000519,3.491424,0.169217,3.659923
477.860302,4.77860302,0.045786,0.954214,0.979304,0.020696,4.626639,0.000025,0.931417,0.980055,5.430856,0.000387,0.005467,0.005332,0.000519,3.491424,0.16924,3.659923
478.85877,4.7885877,0.045691,0.954309,0.979301,0.020699,4.62739,0.000025,0.929846,0.97833,5.430907,0.000387,0.005467,0.005333,0.000519,3.491424,0.169261,3.659923
479.857238,4.79857238,0.045596,0.954404,0.979299,0.020701,4.628159,0.000025,0.92828,0.97661,5.430958,0.000387,0.005468,0.005334,0.000519,3.491424,0.169278,3.659923
480.855706,4.80855706,0.045502,0.954498,0.979298,0.020702,4.628944,0.000025,0.926719,0.974897,5.431009,0.000387,0.005468,0.005335,0.000519,3.491424,0.169291,3.659923
481.854173,4.81854173,0.045409,0.954591,0.979296,0.020704,4.62974,0.000025,0.925164,0.973189,5.431059,0.000387,0.005469,0.005336,0.000519,3.491424,0.169302,3.659923
482.852641,4.82852641,0.045315,0.954685,0.979296,0.020704,4.630545,0.000025,0.923613,0.971487,5.43111,0.000387,0.005469,0.005337,0.000519,3.491424,0.169308,3.659923
484.148391,4.84148391,0.045195,0.954805,0.979295,0.020705,4.631597,0.000024,0.921609,0.969288,5.431175,0.000387,0.00547,0.005338,0.000519,3.491424,0.169312,3.659923
485.44414,4.8544414,0.045075,0.954925,0.979295,0.020705,4.63265,0.000024,0.919613,0.967098,5.431239,0.000387,0.005471,0.005339,0.000519,3.491424,0.16931,3.659923
485.44414,4.8544414,0.045075,0.954925,0.979295,0.020705,4.63265,0.000024,0.919613,0.967098,5.431239,0.000387,0.005471,0.005339,0.000519,3.491424,0.16931,3.659923
486.73989,4.8673989,0.044956,0.955044,0.979296,0.020704,4.633697,0.000024,0.917626,0.964917,5.431304,0.000387,0.005471,0.00534,0.000519,3.491424,0.169303,3.659923
488.035639,4.88035639,0.044837,0.955163,0.979298,0.020702,4.634731,0.000024,0.915648,0.962747,5.431368,0.000387,0.005472,0.005341,0.000519,3.491424,0.16929,3.659923
489.331389,4.89331389,0.044719,0.955281,0.9793,0.0207,4.635745,0.000024,0.913678,0.960586,5.431431,0.000387,0.005473,0.005342,0.000519,3.491424,0.169273,3.659923
490.627138,4.90627138,0.044601,0.955399,0.979302,0.020698,4.636735,0.000024,0.911716,0.958434,5.431494,0.000387,0.005473,0.005344,0.000519,3.491424,0.169252,3.659923
490.627138,4.90627138,0.044601,0.955399,0.979302,0.020698,4.636735,0.000024,0.911716,0.958434,5.431494,0.000387,0.005473,0.005344,0.000519,3.491424,0.169252,3.659923
491.922888,4.91922888,0.044485,0.955515,0.979306,0.020694,4.637695,0.000024,0.909763,0.956292,5.431557,0.000387,0.005474,0.005345,0.000519,3.491424,0.169227,3.659923
493.218637,4.93218637,0.044368,0.955632,0.979309,0.020691,4.63862,0.000024,0.907818,0.95416,5.43162,0.000387,0.005475,0.005345,0.000519,3.491424,0.169198,3.659923
494.514387,4.94514387,0.044253,0.955747,0.979313,0.020687,4.639506,0.000024,0.905881,0.952036,5.431682,0.000387,0.005475,0.005346,0.000519,3.491424,0.169167,3.659923
494.514387,4.94514387,0.044253,0.955747,0.979313,0.020687,4.639506,0.000024,0.905881,0.952036,5.431682,0.000387,0.005475,0.005346,0.000519,3.491424,0.169167,3.659923
495.810136,4.95810136,0.044138,0.955862,0.979317,0.020683,4.64035,0.000024,0.903952,0.949922,5.431744,0.000387,0.005476,0.005347,0.000519,3.491424,0.169134,3.659923
497.105886,4.97105886,0.044023,0.955977,0.979321,0.020679,4.64115,0.000024,0.902032,0.947817,5.431806,0.000387,0.005477,0.005348,0.000519,3.491424,0.169099,3.659923
498.401635,4.98401635,0.04391,0.95609,0.979326,0.020674,4.641904,0.000024,0.900119,0.945722,5.431867,0.000387,0.005477,0.005349,0.000519,3.491424,0.169063,3.659923
498.401635,4.98401635,0.04391,0.95609,0.979326,0.020674,4.641904,0.000024,0.900119,0.945722,5.431867,0.000387,0.005477,0.005349,0.000519,3.491424,0.169063,3.659923
499.785645,4.99785645,0.043789,0.956211,0.97933,0.02067,4.642657,0.000024,0.898085,0.943493,5.431932,0.000387,0.005478,0.005349,0.000519,3.491424,0.169024,3.659923
